2398,-1.51510531421281e-08,1
2476,-2.30586047013155e-07,1
2532,-1.73579327778826e-06,1
2588,-8.67459578288171e-06,1
2644,-3.25916287453793e-05,1
2701,-9.88044906984333e-05,1
2761,-0.000253124805044532,1
2818,-0.000566159700126456,1
2874,-0.00113247467121544,1
2930,-0.00206308848741163,1
2985,-0.00347157516168353,1
3044,-0.00545581944203094,1
3100,-0.00807870445111525,1
3156,-0.0113514410036022,1
3213,-0.0152228574710811,1
3269,-0.019576919932207,1
3325,-0.0242393142325146,1
3384,-0.0289923963672234,1
3440,-0.0335964822128018,1
3496,-0.0378145144029447,1
3552,-0.0414367331158676,1
3608,-0.0443021056360243,1
3666,-0.046313863975582,1
3723,-0.0474474266787907,1
3779,-0.0477500742621,1
3835,-0.047332836664406,1
3892,-0.0463559868000836,1
3952,-0.0450102111079535,1
4008,-0.0434958896503308,1
4064,-0.0420029524914796,1
4120,-0.0406935110037181,1
4176,-0.039688952300339,1
4233,-0.0390625194655186,1
4291,-0.03883767788617,1
4347,-0.0389918805531698,1
4404,-0.0394647696012639,1
4460,-0.040169446831148,1
4516,-0.0410052468087915,1
4576,-0.0418704534130209,1
4632,-0.0426735853091221,1
4688,-0.0433421920019825,1
4745,-0.0438284980387793,1
4801,-0.04411165479175,1
4859,-0.0441967560739507,1
4916,-0.0441111053597293,1
4972,-0.0438984640867488,1
5028,-0.0436121506676981,1
5085,-0.043307892873933,1
5140,-0.0430372629520986,1
5198,-0.042842360260373,1
5255,-0.0427521828457587,1
5311,-0.0427808864526077,1
5367,-0.0429278976772906,1
5424,-0.0431796465469163,1
5482,-0.0435125291374091,1
5538,-0.04389661937884,1
5595,-0.0442996280009086,1
5651,-0.0446906473504836,1
5706,-0.0450433062729465,1
5767,-0.0453380718269238,1
5823,-0.0455635586007905,1
5879,-0.0457168269914319,1
5936,-0.0458027565607206,1
5992,-0.0458326628844581,1
6048,-0.0458223845690236,1
6107,-0.0457900988805613,1
6163,-0.0457541254694427,1
6218,-0.0457309493741034,1
6275,-0.0457336463900585,1
6331,-0.045770835451208,1
6391,-0.0458462176537666,1
6448,-0.0459586931188806,1
6504,-0.0461029833110765,1
6560,-0.0462706378026166,1
6617,-0.0464512759094261,1
6675,-0.0466339047995426,1
6730,-0.0468081652956913,1
6787,-0.0469653829002378,1
6843,-0.0470993384899534,1
6899,-0.0472067108399385,1
6956,-0.0472871757199606,1
7014,-0.0473431769765015,1
7070,-0.0473794193844052,1
7127,-0.0474021666360758,1
7183,-0.0474184463537832,1
7239,-0.0474352595455764,1
7297,-0.0474588729248884,1
7353,-0.0474942538315878,1
7409,-0.0475446945424427,1
7465,-0.0476116580907381,1
7522,-0.0476948520563521,1
7582,-0.0477925015750623,1
7639,-0.0479017598402374,1
7695,-0.0480191758847081,1
7751,-0.0481411420006682,1
7806,-0.048264265822963,1
7863,-0.0483856448165882,1
7921,-0.0485030479255864,1
7977,-0.0486150194952628,1
8034,-0.048720916461213,1
8090,-0.0488208827419235,1
8146,-0.0489157636294649,1
8207,-0.0490069677942717,1
8263,-0.049096290482763,1
8318,-0.0491857148082255,1
8375,-0.0492772085496393,1
8431,-0.049372533589658,1
8489,-0.0494730841938741,1
8546,-0.0495797662662821,1
8602,-0.0496929217688388,1
8658,-0.0498122941165212,1
8715,-0.0499370259744405,1
8771,-0.0500656825164662,1
8829,-0.0501963003995936,1
8885,-0.0503264724761559,1
8941,-0.0504534846219643,1
8997,-0.0505745179579837,1
9054,-0.0506869158230903,1
9112,-0.0507884945462399,1
9168,-0.0508778579693264,1
9225,-0.0509546645073611,1
9281,-0.0510197947631086,1
9337,-0.0510753772675098,1
9397,-0.0511246505187633,1
9453,-0.0511716681298897,1
9509,-0.0512208797528895,1
9566,-0.0512766350343156,1
9622,-0.0513426650567496,1
9678,-0.0514216029209362,1
9737,-0.0515146096197058,1
9793,-0.0516211637048371,1
9849,-0.0517390507098582,1
9906,-0.0518645587660297,1
9961,-0.0519928597869828,1
10021,-0.0521185330998309,1
10078,-0.0522361680824653,1
10134,-0.0523409664190629,1
10190,-0.0524292607100932,1
10247,-0.052498879572018,1
10305,-0.0525493172777291,1
10361,-0.0525817000220161,1
10418,-0.0525985724072707,1
10473,-0.0526035501935844,1
10529,-0.0526008941883155,1
10590,-0.0525950557490238,1
10646,-0.0525902347348915,1
10702,-0.0525899853803253,1
10759,-0.0525969063613557,1
10815,-0.0526124523133159,1
10871,-0.0526368981656651,1
10930,-0.0526694708642069,1
10985,-0.0527086346359532,1
11041,-0.0527524802766194,1
11098,-0.0527991384798902,1
11154,-0.0528471282164315,1
11214,-0.052895570941848,1
11271,-0.0529442416578102,1
11327,-0.0529934714059177,1
11383,-0.0530439471277077,1
11440,-0.0530964664511476,1
11497,-0.0531516995223396,1
11553,-0.0532099963321311,1
11610,-0.053271263258921,1
11666,-0.0533349194359271,1
11722,-0.0533999326997235,1
11779,-0.0534649262500549,1
11837,-0.0535283402559429,1
11893,-0.0535886276425206,1
11950,-0.0536444606764123,1
12006,-0.0536949232678406,1
12062,-0.0537396604127248,1
12120,-0.0537789525126718,1
12176,-0.0538136867527193,1
12232,-0.0538452178447828,1
12289,-0.0538751427543569,1
12345,-0.0539050431306442,1
12405,-0.0539362589444312,1
12462,-0.0539697433830431,1
12518,-0.0540060221089116,1
12574,-0.054045252486517,1
12630,-0.0540873572200373,1
12688,-0.0541321930988968,1
12744,-0.0541797092149115,1
12801,-0.0542300519038478,1
12857,-0.0542835881151569,1
12913,-0.0543408434073125,1
12969,-0.0544023776576781,1
13030,-0.0544686396862416,1
13085,-0.0545398421117071,1
13142,-0.0546158799120936,1
13198,-0.0546962928279833,1
13254,-0.0547802586628468,1
13313,-0.0548666070173535,1
13369,-0.054953854314849,1
13425,-0.0550402712173318,1
13481,-0.0551239953906413,1
13538,-0.0552031923452969,1
13597,-0.0552762476789501,1
13654,-0.055341956629688,1
13710,-0.0553996721203623,1
13766,-0.0554493805776298,1
13822,-0.0554916893365994,1
13882,-0.0555277264891542,1
13938,-0.0555589704926826,1
13995,-0.0555870376875421,1
14051,-0.05561346014542,1
14106,-0.0556394880061232,1
14162,-0.0556659499279993,1
14223,-0.0556931976168661,1
14279,-0.0557211435970017,1
14336,-0.0557493800445853,1
14392,-0.0557773493545538,1
14448,-0.0558045314666837,1
14507,-0.0558306175986707,1
