18592.00	2.20839333	2.17954659	2.17802786	2.09034371	1.93802242	2.15381979	2.10726904	2.15844655
18649.00	2.21057915	2.17894411	2.17902302	2.08562541	1.94156875	2.15368556	2.10848665	2.15816068
18705.00	2.20980811	2.18009614	2.17896413	2.08559489	1.93746070	2.15291643	2.10943269	2.15813398
18761.00	2.21313738	2.17561364	2.17835426	2.08452796	1.94093151	2.15280699	2.10986065	2.15786409
18818.00	2.20948481	2.17990040	2.17819690	2.08440518	1.94042205	2.15235710	2.11029720	2.15844225
18874.00	2.21250748	2.17333626	2.17748808	2.08543443	1.94022264	2.15276932	2.11005473	2.15854668
18932.00	2.20927929	2.17911911	2.17797183	2.08450484	1.94037714	2.15252494	2.10906124	2.15899848
18988.00	2.20916867	2.17445731	2.17685079	2.08703088	1.93833436	2.15243721	2.10887408	2.15925812
19044.00	2.20980143	2.17813134	2.17835974	2.08328175	1.94066343	2.15265130	2.10871601	2.15973114
19100.00	2.20961594	2.17731952	2.17776036	2.08674454	1.93685932	2.15265917	2.10840821	2.16080904
19156.00	2.21187353	2.17516136	2.17900538	2.08231973	1.94016437	2.15230607	2.10792016	2.16149735
19217.00	2.21084356	2.17596697	2.17829608	2.08378195	1.93596076	2.15217947	2.10767579	2.16248512
19273.00	2.21360611	2.17240715	2.17796707	2.08221697	1.93934297	2.15224456	2.10719847	2.16293501
19330.00	2.21008777	2.17566418	2.17798709	2.08175754	1.93836412	2.15166282	2.10679912	2.16325855
19386.00	2.21371316	2.17047095	2.17688608	2.08296918	1.93795251	2.15177822	2.10610723	2.16292905
19442.00	2.21088981	2.17553949	2.17752575	2.08247780	1.93815803	2.15111613	2.10546159	2.16224265
19500.00	2.21069335	2.16938495	2.17619371	2.08586430	1.93709096	2.15136790	2.10564756	2.16132879
19556.00	2.21102786	2.17565560	2.17752194	2.08216476	1.93847713	2.15147805	2.10574054	2.15994572
19612.00	2.21061062	2.17500495	2.17617726	2.08588433	1.93475399	2.15118074	2.10579395	2.15954923
19668.00	2.21186494	2.17440915	2.17643570	2.08130502	1.93822851	2.15091061	2.10594058	2.15863323
19725.00	2.21171665	2.17455816	2.17545795	2.08098721	1.93403835	2.15023159	2.10614132	2.15834498
19781.00	2.21456003	2.17213487	2.17469429	2.08025217	1.93718223	2.14985418	2.10662269	2.15740752
19840.00	2.21112203	2.17560625	2.17459225	2.08064246	1.93689155	2.14930987	2.10691022	2.15689134
19896.00	2.21368145	2.16920995	2.17322611	2.08165955	1.93647336	2.14923453	2.10753965	2.15606999
19952.00	2.21058154	2.17579293	2.17417955	2.08135247	1.93652143	2.14910387	2.10741376	2.15533971
20008.00	2.21051573	2.17160534	2.17267537	2.08567643	1.93442687	2.14885163	2.10856819	2.15483760
20064.00	2.21130609	2.17595767	2.17380499	2.08201169	1.93714151	2.14794993	2.10872626	2.15407347
20122.00	2.21129655	2.17581796	2.17211246	2.08542776	1.93334589	2.14795851	2.10907769	2.15396142
20178.00	2.21212387	2.17506575	2.17308259	2.08105516	1.93609762	2.14744830	2.10942125	2.15363383
20235.00	2.21151280	2.17516922	2.17317318	2.08055663	1.93238534	2.14706659	2.10969233	2.15344476
20291.00	2.21487808	2.17111396	2.17245841	2.07947516	1.93541793	2.14703917	2.11017680	2.15303730
20347.00	2.21259808	2.17722606	2.17291498	2.07887744	1.93540143	2.13707518	2.11002922	2.15245127
20406.00	2.21489262	2.17090868	2.17169523	2.07910370	1.93475151	2.14695286	2.11096906	2.15232968
20462.00	2.21114397	2.17742896	2.17173123	2.07756066	1.93378305	2.14664888	2.11076784	2.15201711
20518.00	2.21123075	2.17318797	2.17012000	2.08071470	1.93118762	2.14570903	2.11199903	2.15170168
20575.00	2.21123695	2.17626118	2.17048430	2.07714915	1.93330459	2.14649558	2.11255335	2.15125179
20630.00	2.21118760	2.17692565	2.17004036	2.08039689	1.92956867	2.14600753	2.11241722	2.15101289
20689.00	2.21147775	2.17573213	2.16946458	2.07901191	1.92941904	2.14645552	2.11208343	2.15066027
20746.00	2.21334481	2.17659187	2.17011332	2.07436513	1.93224134	2.14571380	2.11107611	2.15003895
20802.00	2.21257209	2.17603445	2.16996622	2.07544374	1.92866096	2.14625000	2.11046624	2.14986920
20858.00	2.21496987	2.17263817	2.16982150	2.07478475	1.93177375	2.14686655	2.11004376	2.14964866
20915.00	2.21208262	2.17581439	2.16975092	2.07461881	1.93155851	2.14667797	2.10907459	2.14934825
20971.00	2.21479463	2.16958498	2.16891932	2.07644510	1.93146791	2.14666581	2.10895919	2.14890384
21029.00	2.21192812	2.17516613	2.16936445	2.07571864	1.93153057	2.14669513	2.10812497	2.14868855
21085.00	2.21237754	2.16996622	2.16810154	2.07890176	1.92996387	2.14669084	2.10822415	2.14808416
21141.00	2.21153044	2.17577290	2.16978502	2.07473301	1.93110446	2.14580440	2.10784530	2.14742088
21197.00	2.21208429	2.17434906	2.16813921	2.07852602	1.92764081	2.14545249	2.10787510	2.14735341
21254.00	2.21386265	2.17387413	2.16941785	2.07389211	1.93124055	2.14522624	2.10796880	2.14707016
21312.00	2.21264314	2.17411017	2.16913270	2.07395243	1.92757329	2.14469861	2.10792374	2.14678192
21368.00	2.21557164	2.17012667	2.16905784	2.07293820	1.93162593	2.14462304	2.10820698	2.14665484
21425.00	2.21225643	2.17417335	2.16965484	2.07288956	1.93154087	2.14395856	2.10857248	2.14699602
21481.00	2.21532416	2.16874432	2.16837882	2.07467961	1.93095169	2.14431905	2.10838031	2.14676928
21537.00	2.21218585	2.17506289	2.16901183	2.07347989	1.93122110	2.14305639	2.11006927	2.14696431
21595.00	2.21245169	2.16907858	2.16710209	2.07691693	1.92988595	2.14412641	2.10837364	2.14695882
21651.00	2.21254467	2.17384266	2.16826152	2.07297062	1.93175306	2.14414095	2.10864114	2.14683008
21707.00	2.21271181	2.17377877	2.16772150	2.07708454	1.92792711	2.14390683	2.10861134	2.14707565
21764.00	2.21440815	2.17274165	2.16885185	2.07247376	1.93076572	2.14384365	2.10858035	2.14717292
21820.00	2.21372723	2.17304134	2.16926097	2.07296514	1.92762374	2.14346981	2.10836935	2.14758157
21876.00	2.21707510	2.16909813	2.16885113	2.07284045	1.93054437	2.14366674	2.10845565	2.14747571
21935.00	2.21344494	2.17347002	2.16872596	2.07295155	1.93024168	2.14306306	2.10831093	2.14770245
21991.00	2.21593523	2.16730022	2.16745162	2.07458233	1.92982215	2.14368319	2.10870742	2.14792370
22047.00	2.21277809	2.17311358	2.16828155	2.07337474	1.92921237	2.14347577	2.10834693	2.14827084
22104.00	2.21334958	2.17087888	2.16633415	2.07716250	1.92646923	2.14284229	2.10847210	2.14837193
22160.00	2.21316528	2.17312645	2.16721940	2.07325983	1.92974929	2.14313006	2.10791516	2.14869523
22217.00	2.21368694	2.17366623	2.16634941	2.07659578	1.92562055	2.14336895	2.10792374	2.14907336
22274.00	2.21580767	2.17241930	2.16789913	2.07261610	1.92884206	2.14332270	2.10773825	2.14947342
22330.00	2.21374654	2.17146062	2.16758775	2.07189369	1.92616701	2.14317917	2.10741114	2.15002965
22386.00	2.21808314	2.16702604	2.16790103	2.07213401	1.92837638	2.14330625	2.10777306	2.15043902
22443.00	2.21523118	2.17228317	2.16817140	2.07209682	1.92826757	2.14288735	2.10799741	2.15090775
22501.00	2.21741080	2.16723656	2.16707229	2.07390546	1.92757272	2.14353656	2.10828661	2.15079331
22557.00	2.21375942	2.17299032	2.16737580	2.07165002	1.92676773	2.14349341	2.10871219	2.15108942
22614.00	2.21452784	2.17091655	2.16638231	2.07599639	1.92351016	2.14379334	2.10941886	2.15077877
22670.00	2.21447849	2.17321825	2.16787791	2.07265806	1.92592325	2.14356088	2.10993242	2.15016102
22725.00	2.21412968	2.17251968	2.16748213	2.07535505	1.92216663	2.14324975	2.11070227	2.14942359
22786.00	2.21550416	2.17282557	2.16752696	2.07170295	1.92529029	2.14337611	2.11150598	2.14873719
22842.00	2.21489858	2.17254471	2.16757392	2.07122087	1.92129535	2.14321756	2.11243438	2.14792323
22898.00	2.21793437	2.16839718	2.16714763	2.07141900	1.92418813	2.14288926	2.11343979	2.14666104
22955.00	2.21491694	2.17360663	2.16715002	2.07082080	1.92390537	2.14248728	2.11429405	2.14576601
23011.00	2.21751236	2.16818356	2.16610312	2.07322835	1.92347440	2.14317870	2.11526203	2.14479446
23067.00	2.21377086	2.17476129	2.16736650	2.07119274	1.92233076	2.14265823	2.11525392	2.14383220
23126.00	2.21317625	2.17124366	2.16594696	2.07466673	1.92003631	2.14261436	2.11659145	2.14315605
23182.00	2.21380138	2.17460513	2.16709423	2.07198929	1.92287178	2.14253592	2.11704134	2.14246487
23237.00	2.21342682	2.17488956	2.16651964	2.07535505	1.91982288	2.14205265	2.11749625	2.14202404
23293.00	2.21552801	2.17358112	2.16746091	2.07096290	1.92343311	2.14150428	2.11743903	2.14152908
23350.00	2.21372103	2.17400312	2.16720604	2.07091975	1.91957054	2.14124393	2.11756134	2.14130783
23410.00	2.21738028	2.16954803	2.16725897	2.07034826	1.92310714	2.14108037	2.11752843	2.14072656
23467.00	2.21525859	2.17352104	2.16666078	2.06954765	1.92287788	2.14035391	2.11735701	2.14030170
23523.00	2.21767902	2.16799449	2.16605949	2.07163786	1.92259826	2.14066100	2.11747670	2.13983607
23579.00	2.21430659	2.17361521	2.16686129	2.06943035	1.92192468	2.14058446	2.11753630	2.13974785
23635.00	2.21370148	2.16997838	2.16539859	2.07367825	1.91916933	2.14000368	2.11788344	2.13929438
23694.00	2.21408033	2.17229413	2.16577005	2.07053184	1.92203416	2.13967180	2.11820936	2.13913249
23749.00	2.21419596	2.17237257	2.16445016	2.07417678	1.91864643	2.13961458	2.11835050	2.13906383
23805.00	2.21580934	2.17159867	2.16593718	2.06980967	1.92181949	2.13947010	2.11866354	2.13885521
23862.00	2.21332597	2.17105197	2.16585946	2.06939697	1.91852970	2.13871359	2.11849331	2.13919281
23918.00	2.21786737	2.16567754	2.16555666	2.06941318	1.92187967	2.13909363	2.11838746	2.13880133
23979.00	2.21580505	2.17155122	2.16489577	2.06925773	1.92088804	2.13858056	2.11791014	2.13907480
24035.00	2.21772694	2.16657733	2.16396856	2.07012152	1.92135324	2.13881039	2.11748647	2.13869428
24091.00	2.21465802	2.17181992	2.16406106	2.06941699	1.92080965	2.13862490	2.11633205	2.13865900
24147.00	2.21458911	2.16602468	2.16279649	2.07366418	1.91982841	2.13845586	2.11616301	2.13858413
24204.00	2.21471571	2.17111825	2.16366457	2.07082796	1.92148933	2.13825106	2.11562061	2.13808012
24259.00	2.21461415	2.17053651	2.16224455	2.07451772	1.91856136	2.13828802	2.11504864	2.13812828
24317.00	2.21506714	2.17042517	2.16395640	2.07054591	1.92177019	2.13784980	2.11480593	2.13810014
24374.00	2.21447062	2.16948223	2.16357469	2.07167363	1.91810607	2.13768196	2.11435484	2.13791894
24430.00	2.21781134	2.16524720	2.16307425	2.07033920	1.92110576	2.13722968	2.11406421	2.13782000
24486.00	2.21583604	2.16868638	2.16242742	2.06980490	1.92110395	2.13705563	2.11408066	2.13768553
24543.00	2.21905779	2.16392421	2.16169428	2.07138133	1.92743892	2.13747048	2.11413240	2.13737368
24601.00	2.21455526	2.17036390	2.16254115	2.06995368	1.92068014	2.13737058	2.11406373	2.13709902
24657.00	2.21416115	2.16510128	2.16123104	2.07336139	1.91870059	2.13673281	2.11362767	2.13670611
24714.00	2.21467494	2.17115783	2.16269183	2.07059645	1.92012023	2.13572001	2.11358332	2.13607072
24770.00	2.21457958	2.17156147	2.16090869	2.07436752	1.91688270	2.13629031	2.11323380	2.13616514
24825.00	2.21619296	2.17135477	2.16199994	2.06933546	1.92078590	2.13601303	2.11287260	2.13585376
24884.00	2.21459841	2.17117619	2.16230654	2.06958723	1.91658067	2.13545989	2.11240577	2.13584899
24940.00	2.21817493	2.16740012	2.16170096	2.06828308	1.92002182	2.13543605	2.11197781	2.13532233
24996.00	2.21587634	2.17157077	2.16191864	2.06827878	1.91969213	2.13433456	2.11131501	2.13533163
25053.00	2.21883940	2.16683101	2.16056513	2.06974649	1.91956148	2.13450908	2.11112403	2.13490414
25109.00	2.21548962	2.17315983	2.16210818	2.06765985	1.91966857	2.13428044	2.11023831	2.13438868
25165.00	2.21481418	2.16770339	2.16005945	2.07112956	1.91733264	2.13424992	2.11039710	2.13370347
25224.00	2.21392035	2.17232632	2.16097617	2.06823086	1.91855525	2.13386511	2.10987043	2.13304066
25280.00	2.21498012	2.17206549	2.15969467	2.07205128	1.91580305	2.13301587	2.10966920	2.13313317
25336.00	2.21635365	2.17194390	2.16040420	2.06832933	1.91919002	2.13338541	2.10951304	2.13333201
25392.00	2.21432232	2.17204737	2.16020774	2.06761980	1.91660614	2.13301205	2.10932636	2.13357019
25448.00	2.21817326	2.16687726	2.16045284	2.06695103	1.91938581	2.13262057	2.10928201	2.13383483
25506.00	2.21502637	2.16948223	2.16020226	2.06684899	1.91941442	2.13203763	2.10908794	2.13376307
25563.00	2.21900010	2.16415596	2.15917849	2.06846547	1.91951465	2.13223767	2.10923099	2.13398075
25619.00	2.21584296	2.16948962	2.15996885	2.06660509	1.91965389	2.13235688	2.10901761	2.13399028
25675.00	2.21501851	2.16745901	2.15870785	2.07046580	1.91733932	2.13210201	2.10939574	2.13384389
25732.00	2.21523356	2.16900515	2.15960884	2.06620025	1.91935110	2.13176894	2.10977745	2.13329482
25792.00	2.21461415	2.16843366	2.15800571	2.07110285	1.91582307	2.13131523	2.10989546	2.13369917
25848.00	2.21614432	2.16759085	2.15956997	2.06780815	1.91936578	2.13100028	2.10985898	2.13360309
25904.00	2.21444320	2.16731500	2.15954923	2.06761670	1.91577510	2.13077783	2.10995435	2.13354349
25960.00	2.21830940	2.16175317	2.15905070	2.06636738	1.91894435	2.13062286	2.10990333	2.13324570
26016.00	2.21476554	2.16478943	2.15926361	2.06723260	1.91880998	2.13019418	2.10987472	2.13348340
